"fno_임가_번호","age_연령별","ara1_지역별","de2_전/겸업별","jong_업종별","de2_1_가구원수별","ffsize_임지규모별","FOI_임가소득","OI_경상소득","FONP_임가순소득","FMI_임업소득","EFMI_임업외소득","TI_이전소득","NOI_비경상소득","HE_가계지출","CE_소비지출","NLE_비소비지출","FODI_임가처분가능소득","FOES_임가경제잉여","FMGR_임업총수입","FMOC_임업경영비","SJI_겸업소득","SJR_겸업수입","SJE_겸업지출","NBI_사업외소득","NBR_사업외수입","NBE_사업외지출","PR_재산적수입","PE_재산적지출","capt_b_기초_자본(순재산)","capt_e_기말_자본(순재산)","a00011_연초보유","a00012_연말보유","wt21_가중치"
4174,4,34,3,6,1,1,-3594158,-7036558,-39423978,-40988645,1564667,32387420,3442400,37007408,23779088,13228320,-16822478,-40601566,41440045,82428690,-860053,11073622,11933675,2424720,2424720,0,20245216,56580000,440364816,373063538,1606900,2427838,17.6451612903226
4175,1,34,3,6,1,1,415100,90100,90100,237350,-147250,0,325000,7144565,7089565,55000,360100,-6729465,23027850,22790500,-147250,0,147250,0,0,0,600000,5000000,82085800,42824257,1415300,2126657,41.4761904761905
4176,2,40,3,7,3,1,300708957,298108957,297648957,269646246,28002711,460000,2600000,19040415,18520415,520000,300188957,281668542,289292500,19646254,3021781,3420000,398219,24980930,26045930,1065000,900000,2553920,235795700,505068200,978700,1673800,109.438596491228
4179,3,34,2,3,3,2,46511855,45211855,44811855,42219707,2592148,400000,1300000,43825258,36820814,7004444,39507411,2686597,49251090,7031383,2592148,4239616,1647468,0,0,0,4500000,4400000,561461800,539196597,1648100,1607197,63.2083333333333
4180,3,34,2,6,1,3,43630445.2666667,39463286.6666667,12828510,-41086108.3333333,53914618.3333333,26634776.6666667,4167158.6,49649073.1666667,44284015.5,5365057.66666667,38265387.6,-6018627.89999998,32113161,73199269.3333333,48669430.3333333,53060041,4390610.66666667,5245188,5245188,0,15000000,10778333.3333333,108465200,62987333,0,1674333,50
4183,1,34,3,6,1,1,37298934.2666667,32499975.6666667,25489449,-4583787.33333334,30073236.3333333,7010526.66666667,4798958.6,46749535.1666667,38610508.5,8139026.66666667,29159907.6,-9450600.9,32731661,37315448.3333333,24853048.3333333,27965073,3112024.66666667,5220188,5220188,0,7200000,418333.333333333,581188466.666667,559509100,0,1766000,50
4184,4,34,2,6,1,3,46409246.6,41610288,36049298,29458233,6591065,5560990,4798958.6,32583013,29622153,2960860,43448386.6,13826233.6,66723263,37265030,1740877,4139700,2398823,4850188,4850188,0,5500000,115000,648362000,640346818,0,1571418,50
4185,3,34,2,6,1,1,-2649048.4,-6798007,-13022647,-25648177,12625530,6224640,4148958.6,28206301,24869041,3337260,-5986308.4,-30855349.4,33300263,58948440,7775342,7949700,174358,4850188,4850188,0,6406600,115000,200669500,285377800,0,2093200,50
4186,2,34,2,6,5,1,-2971098.4,-7120057,-12144697,-33788727,21644030,5024640,4148958.6,76251651,67400391,8851260,-11822358.4,-79222749.4,37706663,71495390,11993842,12149700,155858,9650188,9650188,0,6000000,615000,738487100,764270600,0,1643300,50
4187,1,34,3,6,2,1,-2930405.4,-8314364,-29719004,-34581034,4862030,21404640,5383958.6,36483431,31602731,4880700,-7811105.4,-39413836.4,14403406,48984440,11842,149700,137858,4850188,4850188,0,3500000,115000,442343300,474936950,0,1683550,50
5001,4,35,2,7,1,1,102583200,102583200,94063200,410600,93652600,8520000,0,57083524,51159880,5923644,96659556,45499676,2080000,1669400,93652600,97515000,3862400,0,0,0,0,7500000,219682500,192104200,1384800,1660700,68.1666666666667
5002,4,35,3,7,1,1,18519804,16179804,671704,-9431560,10103264,15508100,2340000,48942372,34584472,14357900,4161904,-30422568,0,9431560,9640679,30031404,20390725,462585,462585,0,5326000,8631730,213370000,198983441,1580400,1070041,68.1666666666667
5003,4,35,2,5,1,1,96510069.3,89433740,72135608,12631768,59503840,17298132,7076329.3,39521951,27397472,12124479,84385590.3,56988118.3,14970400,2338632,58203840,99343145,41139305,1300000,1300000,0,14426821,22040000,586534421,578588877,1495200,1791977,117.620689655172
5005,5,35,3,5,1,1,31516291.8,29923966,18107986,5876450,12231536,11815980,1592325.8,17097465,16990242,107223,31409068.8,14418826.8,7305600,1429150,10874686,17148736,6274050,1356850,1356850,0,3000000,0,142215100,134395167,1855700,2271967,117.620689655172
5007,5,35,3,2,1,2,21402928,21402928,18542928,-2851180,21394108,2860000,0,14384440,12843070,1541370,19861558,7018488,2683500,5534680,21394108,26497410,5103302,0,0,0,9700000,2150000,130761300,112658142,1424400,1150842,12
5010,3,35,2,1,3,5,167763730,155801663,146883563,118135795,28747768,8918100,11962067,84748925,62185215,22563710,145200020,83014805,448707493,330571698,-349632,12339170,12688802,29097400,29097400,0,194000000,261092400,533923700,531873715,1528600,2002715,10.9
5011,5,35,2,8,2,2,19904930,17389430,5135430,2303360,2832070,12254000,2515500,21215490,19271490,1944000,17960930,-1310560,5234950,2931590,2152070,6844370,4692300,680000,680000,0,8280000,4140000,301241000,286672300,1917100,1853000,206.888888888889
5013,2,35,1,7,1,1,155000970,155000970,151400970,166647740,-15246770,3600000,0,12490610,10266410,2224200,152776770,142510360,167450000,802260,-15246770,8428100,23674870,0,0,0,3000000,4658000,-147416000,10050050,1888900,1621050,68.1666666666667
5014,4,35,3,1,1,4,32560890,30870890,19989560,1181670,18807890,10881330,1690000,43876637,42073457,1803180,30757710,-11315747,1742900,561230,18807890,25678120,6870230,0,0,0,24200000,2700000,361927300,322101420,1375100,1687420,89.5
5015,3,35,3,2,1,1,39658875,39658875,39658875,1546210,38112665,0,0,21801010,21206010,595000,39063875,17857865,2546430,1000220,38112665,40830025,2717360,0,0,0,2900000,31046000,-13932800,-3788904,1608100,2383296,160
5016,4,35,3,7,3,1,47606838.1,46746008,33621328,8228638,25392690,13124680,860830.1,41103762,38357432,2746330,44860508.1,6503076.1,22635688,14407050,25392690,45225500,19832810,0,0,0,14000000,10650000,879973800,827832822,1401900,2058222,44.2352941176471
5017,2,35,2,7,3,1,406504400,406504400,400004400,389320150,10684250,6500000,0,47602900,43352900,4250000,402254400,358901500,460125000,70804850,10684250,14910000,4225750,0,0,0,0,120000000,200642400,410958650,1769600,2106750,44.2352941176471
5018,3,35,1,7,1,1,-59174400,-59174400,-59174400,-59174400,0,0,0,22391000,17211000,5180000,-64354400,-81565400,103200000,162374400,0,0,0,0,0,0,29000000,600000,348734200,232025000,1691000,1560000,44.2352941176471
5019,3,35,2,7,3,1,43431936,43431936,43431936,5058400,38373536,0,0,56246843,53655313,2591530,40840406,-12814907,50000000,44941600,38373536,39757500,1383964,0,0,0,1000000,0,549090800,513672623,1573900,1844523,68.1666666666667
5021,5,35,3,5,1,1,26648918,26518918,6730218,-232510,6962728,19788700,130000,15926210,11976210,3950000,22698918,10722708,288000,520510,6121728,9245000,3123272,841000,841000,0,7100000,17030000,362377500,348158410,1655500,1979710,117.620689655172
5022,5,35,2,5,1,1,54575639.6,53432929,40992404,4236000,36756404,12440525,1142710.6,9923832,9562842,360990,54214649.6,44651807.6,5680000,1444000,27516568,30445028,2928460,9239836,9239836,0,6232499,22200000,623970899,629592087,1530300,1971687,117.620689655172
5028,5,35,3,7,1,1,13147010,12822010,6058010,6548260,-490250,6764000,325000,11347380,11151380,196000,12951010,1799630,9180000,2631740,-490250,26250,516500,0,0,0,0,200000,62280000,60621260,2133700,1799960,39.469387755102
5029,5,35,2,6,1,2,-4646995.4,-7401557,-21984927,-22120600,135673,14583370,2754561.6,27295870,24459150,2836720,-7483715.4,-31942865.4,13741500,35862100,135673,1800610,1664937,0,0,0,9348783,12000000,338029283,290163110,1507800,1631410,17.6451612903226
5030,4,35,2,6,1,2,2233584,1323584,-6124416,-8689316,2564900,7448000,910000,24426713,21515823,2910890,-677306,-22193129,13791324,22480640,-1155100,910640,2065740,3720000,3720000,0,19730000,2700000,168779800,135800539,1265500,1854939,17.6451612903226
5031,4,35,2,6,1,1,883253,-416747,-916747,-6071010,5154263,500000,1300000,17299270,14807570,2491700,-1608447,-16416017,5016750,11087760,5154263,6334410,1180147,0,0,0,5400000,2310000,302051600,279577950,1554700,1457050,17.6451612903226
5032,5,35,1,6,1,1,73161080,72511080,71511080,71421700,89380,1000000,650000,23975798,23664798,311000,72850080,49185282,244450000,173028300,89380,89380,0,0,0,0,80000000,115200000,165937700,143679920,1406900,1655120,21.1428571428571
5033,4,35,3,5,2,2,99609930,98959930,79286860,2615168,76671692,19673070,650000,27421632,24368572,3053060,96556870,72188298,3267000,651832,76671692,100170400,23498708,0,0,0,28381300,5829440,431175900,394166060,1368600,1631960,78.5
5034,5,35,3,1,1,2,42143421.3,21230520,-276950,-3056320,2779370,21507470,20912901.3,66015437,41528407,24487030,17656391.3,-23872015.7,0,3056320,2509024,125178647,122669623,270346,270346,0,197800000,4361670,767159230,540218150,1340000,1570450,32.3636363636364
5035,5,35,3,5,1,2,15615189,14315189,2452469,698310,1754159,11862720,1300000,11818370,7398670,4419700,11195489,3796819,804100,105790,-183623,4436080,4619703,1937782,1937782,0,32008540,2000000,605068440,551358828,1384100,2027828,78.5
5036,4,35,2,5,1,1,39707102,38927102,5502922,871897,4631025,33424180,780000,30352341,25135561,5216780,34490322,9354761,4962877,4090980,4631025,20983270,16352245,0,0,0,6378591,3460000,187446091,163831877,1668700,1600277,117.620689655172
5037,4,35,3,8,1,1,12830956,12031976,7500776,-1725960,9226736,4531200,798980,21853912,18401250,3452662,9378294,-9022956,285100,2011060,-4911864,5500900,10412764,14138600,14268600,130000,0,6200000,154124300,165028144,2191400,2072444,206.888888888889
5039,5,35,3,8,1,1,40392737,39482737,28552107,688773,27863334,10930630,910000,8069396,7966696,102700,40290037,32323341,1143043,454270,26738908,34484390,7745482,1124426,1124426,0,4900000,9271400,320719000,316007548,1059300,1864848,196.583333333333
5040,3,35,3,1,3,1,43596113,42296113,42296113,-196650,42492763,0,1300000,32511907,28588717,3923190,39672923,11084206,0,196650,32192763,33948248,1755485,10300000,10300000,0,0,21000000,32720000,34336597,1339000,1892397,15.3076923076923
5042,5,35,3,3,1,1,77975418.6,68706093,55561623,35606077,19955546,13144470,9269325.6,19627170,19346710,280460,77694958.6,58348248.6,38013725,2407648,19489980,22746530,3256550,465566,465566,0,0,8180000,400418600,413624680,2312700,1529280,75.6153846153846
5043,4,35,2,3,1,1,80231183,53516463,30941335,27525153,3416182,22575128,26714720,37715529,35154639,2560890,77670293,42515654,34841980,7316827,3051262,13673362,10622100,364920,364920,0,41262386,5800000,151494686,109322666,1345100,2319666,75.6153846153846
5045,4,35,2,3,1,2,30054692,23384598,16108198,17272503,-1164305,7276400,6670094,24548418,23474778,1073640,28981052,5506274,23039463,5766960,-1164305,6078596,7242901,0,0,0,0,8320000,123246800,93991875,1080600,1674175,75.6153846153846
5046,5,35,2,8,1,1,19570500,18660500,6740100,3635635,3104465,11920400,910000,13469137,12750137,719000,18851500,6101363,4371200,735565,294465,860115,565650,2810000,2810000,0,1500000,910000,149676200,144498831,1203700,1898631,196.583333333333
5047,3,35,3,8,1,1,17280505,16370505,12091505,-318350,12409855,4279000,910000,17937648,14751390,3186258,14094247,-657143,563200,881550,10909855,26586755,15676900,1500000,1500000,0,39000000,0,260620900,284642149,1457300,1750649,196.583333333333
5048,4,35,3,8,1,1,45766308,42876308,37046896,-517426,37564322,5829412,2890000,17878910,15130300,2748610,43017698,27887398,2946234,3463660,19646322,48549715,28903393,17918000,17918000,0,20000000,30000000,111641600,86251676,1789500,2085976,196.583333333333
5049,5,35,3,5,1,1,75297496,73672496,36653356,33053176,3600180,37019140,1625000,53284550,26663100,26621450,48676046,22012946,36207662,3154486,580180,6004040,5423860,3020000,3020000,0,0,7000000,553292300,539660961,1667700,1597661,117.620689655172
5051,5,35,2,5,1,1,48792465,44190465,25146965,2906600,22240365,19043500,4602000,33186315,29434445,3751870,45040595,15606150,11449350,8542750,9321365,17719405,8398040,12919000,12919000,0,7560000,24790000,761581300,738198980,1302300,1643880,117.620689655172
5052,5,35,3,8,1,1,19422276.6,16553928,5389319,-6118772,11508091,11164609,2868348.6,23394360,22775372,618988,18803288.6,-3972083.4,1306263,7425035,8036576,16951925,8915349,3471515,3471515,0,5726076,2000000,352440576,282400513,1713600,1678713,196.583333333333
5053,4,35,3,5,1,2,67900165,65040165,56315165,23319505,32995660,8725000,2860000,42992463,39397463,3595000,64305165,24907702,40689340,17369835,32995660,63613055,30617395,0,0,0,43750000,22600000,721938600,617530348,1101800,2455148,117.620689655172
5054,5,35,3,5,1,1,38678461,37768461,25780551,2930610,22849941,11987910,910000,20524662,19287690,1236972,37441489,18153799,5136000,2205390,22835291,37696270,14860979,14650,14650,0,13340000,20070000,427823400,426100000,1469700,2066900,117.620689655172
5055,5,35,3,8,1,1,41053937,40598937,25745137,2264332,23480805,14853800,455000,16243756,14108056,2135700,38918237,24810181,3391717,1127385,22215805,52147435,29931630,1265000,1265000,0,0,14000000,105445200,115116931,1429200,1922931,196.583333333333
5056,4,35,2,8,1,1,44054820,40141820,27320690,13670450,13650240,12821130,3913000,26275203,18802163,7473040,36581780,17779617,20542960,6872510,6050240,8947955,2897715,7600000,7600000,0,3600000,23930000,325632200,343563646,1222100,1621346,196.583333333333
5057,4,35,3,8,2,1,115060026,110225326,51780076,11518016,40262060,58445250,4834700,105689178,58884828,46804350,68255676,9370848,33050368,21532352,38490060,44913105,6423045,1772000,1772000,0,4137000,4800000,963826900,933860798,1319300,2446698,196.583333333333
5059,4,35,3,2,1,1,36658770,36658770,30738770,2154000,28584770,5920000,0,22297780,21024780,1273000,35385770,14360990,4800000,2646000,28584770,32163120,3578350,0,0,0,10900000,500000,489163700,437511680,1451600,2167080,124.896551724138
5060,5,35,2,6,1,1,41187978.1,39525477,13841837,-2983550,16825387,25683640,1662501.1,23418910,19123560,4295350,36892628.1,17769068.1,8818350,11801900,12876387,26664675,13788288,3949000,3949000,0,3000000,21000000,203445400,198089896,1178000,1864496,29.75
5061,5,35,3,1,1,1,17972804,16701404,6615494,1098370,5517124,10085910,1271400,16494478,15958478,536000,17436804,1478326,1560000,461630,5517124,12203549,6686425,0,0,0,4500000,3200000,138723800,130788528,2514600,2589328,32.3636363636364
5062,5,35,3,8,1,1,-32106033,-33221667,-46181587,-1728615,-44452972,12959920,1115634,41788377,36253177,5535200,-37641233,-73894410,382500,2111115,-46612972,18785410,65398382,2160000,2160000,0,123583301,53000000,899208100,983431215,1614400,1505915,196.583333333333
5063,5,35,3,1,1,1,91827372,90657372,77981372,8742590,69238782,12676000,1170000,18457360,16611360,1846000,89981372,73370012,9905750,1163160,68968782,74390677,5421895,270000,270000,0,2500000,65015000,169863400,213177360,1399600,2417160,32.3636363636364
5064,4,35,2,7,1,2,-23751368,-23751368,-23751368,-15966820,-7784548,0,0,36962972,26031462,10931510,-34682878,-60714340,100000,16066820,-7784548,47085416,54869964,0,0,0,10000000,226310000,1589145800,1855365610,1587900,1457510,44.2352941176471
5065,4,35,2,7,1,2,46242661,44877661,21843861,16674185,5169676,23033800,1365000,29552660,27340280,2212380,44030281,16690001,29740625,13066440,-990324,2538981,3529305,6160000,6160000,0,13500000,22765000,1471746200,1461253200,1693300,2430300,44.2352941176471
5066,4,35,3,8,1,1,33281570.5,28558480,16889800,2133195,14756605,11668680,4723090.5,27896272,25597922,2298350,30983220.5,5385298.5,21587100,19453905,14735955,25246020,10510065,20650,20650,0,30100000,45811000,410304200,393623344,1335600,1621944,196.583333333333
5067,4,35,3,8,1,2,35804329,35804329,26159779,9483060,16676719,9644550,0,24944014,24399264,544750,35259579,10860315,10645350,1162290,16676719,17655869,979150,0,0,0,8100000,10600000,220448200,221151202,1403500,1802502,196.583333333333
5068,4,35,3,8,1,1,38839645,38579645,31023125,-7439910,38463035,7556520,260000,23616750,21586750,2030000,36809645,15222895,20871350,28311260,38463035,44772610,6309575,0,0,0,28700000,61966191,540477900,524562690,1286700,1239990,196.583333333333
5069,4,35,2,6,2,1,-5427159,-5427159,-5427159,-6893221,1466062,0,0,23212124,21862904,1349220,-6776379,-28639283,79314359,86207580,1466062,1480312,14250,0,0,0,14400000,30585400,177354500,147441077,1647600,1926077,17.6451612903226
5072,5,35,3,7,1,2,39642216,39642216,22122216,3575950,18546266,17520000,0,24245605,22932005,1313600,38328616,15396611,4500000,924050,546266,2332981,1786715,18000000,18000000,0,3200000,11900000,376309700,372675890,1151600,1544290,68.1666666666667
5073,3,35,2,7,1,1,62410885.9,59190064,35651734,6877401,28774333,23538330,3220821.9,51983752,30281542,21702210,40708675.9,10427133.9,23407500,16530099,10202545,20508265,10305720,18571788,18571788,0,87258426,83404878,545696241,518642882,1674300,1747382,44.2352941176471
5075,5,35,2,2,1,1,20140795,20140795,15363685,2326400,13037285,4777110,0,17577430,15240847,2336583,17804212,2563365,2400000,73600,13037285,25142815,12105530,0,0,0,8000000,16883194,232532700,234161070,1248000,2159570,124.896551724138
5076,5,35,3,3,1,2,37004585,36874585,25973635,20484705,5488930,10900950,130000,12382738,12146969,235769,36768816,24621847,28182856,7698151,168930,206190,37260,5320000,5320000,0,11000000,710000,189634100,176629167,1355300,1423267,75.6153846153846
5078,5,35,3,8,1,1,31799685,25159685,15149055,598400,14550655,10010630,6640000,17113360,16424420,688940,31110745,14686325,2847100,2248700,14550655,34914590,20363935,0,0,0,3500000,9950000,241498000,249206474,1668700,1932874,196.583333333333
5083,4,35,2,7,1,1,15829719,12442564,-7932086,-6687108,-1244978,20374650,3387155,43315783,40991013,2324770,13504949,-27486064,75418300,82105408,-1244978,0,1244978,0,0,0,7550000,863000,542816700,460789067,1635900,1583167,44.2352941176471
5084,5,35,2,7,1,2,98660.7999999998,-3327887,-16396167,-15239321,-1156846,13068280,3426547.8,25385171,23440831,1944340,-1845679.2,-25286510.2,19260695,34500016,-2202105,0,2202105,1045259,1045259,0,10000000,1500000,948882300,893968555,1725200,1598355,44.2352941176471
5085,3,35,1,7,3,1,151416567,150495439,150095439,146597129,3498310,400000,921128,76696111,54413911,22282200,129134367,74720456,287382688,140785559,-574690,0,574690,4073000,4073000,0,32870863,32000,339965500,360781139,1178200,1188539,44.2352941176471
5088,5,35,3,1,1,2,27577199,26927199,14271239,11431652,2839587,12655960,650000,39718775,32934525,6784250,20792949,-12141576,19387831,7956179,1759587,6395664,4636077,1080000,1080000,0,6000000,4090500,634263000,601984413,1362100,1953413,32.3636363636364
5089,4,35,2,8,1,1,47115557,41404557,29700377,29556279,144098,11704180,5711000,37842635,35355918,2486717,44628840,9272922,92078144,62521865,144098,7020100,6876002,0,0,0,15625980,20020000,575467400,573608277,1401700,1315577,196.583333333333
5091,4,35,3,8,1,1,59241200,58568216,48376856,50510463,-2133607,10191360,672984,25818235,24872035,946200,58295000,33422965,100039871,49529408,-2133607,4247500,6381107,0,0,0,2000000,39660991,502482400,497216093,1390700,1747393,196.583333333333
